Time Series ID	Fly ID	Fly Genotype 	Age	Sex	Stimulus 	Frames (imaging)	Rotation	Z-depth	Layer 	Imaging Frame Rate (Hz)	Wavelength	Transmission (%)	Gain	Offset 	Color Filter 	ND	Dither Hold	isMoving?	isResponding?	comments
170216_fly1_LDM_004	35	R59E08AD-R42F06DBD-GCaMP6f	11	F	movingEdge_4dir_20ds	2200	-5	11907.01	20	22	920	6	95	72	482/18	1.3	0			
170216_fly1_LDM_005	35	R59E08AD-R42F06DBD-GCaMP6f	11	F	staticMovingGrating_20deg_20ds_c1_12dir	4000	-5	11907.01	20	22	920	6	95	72	482/18	1.3	0			
170217_fly1_LDM	36	paraGDY216/w_GCaMP6f_R59E08AD-R42F06DBD_Flp	12	F	movingBar_darkC1_5deg_4dir_20ds	2000	5	11995.84	20	22	920	6	80	73	482/18	1.3	0			
170217_fly1_LDM_001	36	paraGDY216/w_GCaMP6f_R59E08AD-R42F06DBD_Flp	12	F	movingEdge_4dir_20ds	2200	5	11995.84	20	22	920	6	80	73	482/18	1.3	0			
170217_fly1_LDM_002	36	paraGDY216/w_GCaMP6f_R59E08AD-R42F06DBD_Flp	12	F	staticMovingGrating_20deg_20ds_c1_12dir	4000	5	11995.84	20	22	920	6	80	73	482/18	1.3	0			
170217_fly1_LDM_003	36	paraGDY216/w_GCaMP6f_R59E08AD-R42F06DBD_Flp	12	F	movingBar_darkC1_5deg_4dir_20ds	2000	0	11999.76	20	22	920	6	95	73	482/18	1.3	0			
170217_fly1_LDM_004	36	paraGDY216/w_GCaMP6f_R59E08AD-R42F06DBD_Flp	12	F	movingEdge_4dir_20ds	2200	0	11999.76	20	22	920	6	95	73	482/18	1.3	0			
170217_fly1_LDM_005	36	paraGDY216/w_GCaMP6f_R59E08AD-R42F06DBD_Flp	12	F	staticMovingGrating_20deg_20ds_c1_12dir	4000	0	11999.76	20	22	920	6	95	73	482/18	1.3	0			
170217_fly2_LDM_006	37	paraGDY216_GCaMP6f_R59E08AD-R42F06DBD	12	M	movingBar_darkC1_5deg_4dir_20ds	2000	-4	11967.55	20	22	920	6	95	74	482/18	1.3	0			
170217_fly2_LDM_007	37	paraGDY216_GCaMP6f_R59E08AD-R42F06DBD	12	M	movingEdge_4dir_20ds	2200	-4	11967.55	20	22	920	6	95	74	482/18	1.3	0			
170217_fly2_LDM_008	37	paraGDY216_GCaMP6f_R59E08AD-R42F06DBD	12	M	staticMovingGrating_20deg_20ds_c1_12dir	4000	-4	11967.55	20	22	920	6	95	74	482/18	1.3	0			
170217_fly2_LDM_009	37	paraGDY216_GCaMP6f_R59E08AD-R42F06DBD	12	M	movingBar_darkC1_5deg_4dir_20ds	2000	-9	11959.49	20	22	920	6	95	74	482/18	1.3	0			
170217_fly2_LDM_010	37	paraGDY216_GCaMP6f_R59E08AD-R42F06DBD	12	M	movingEdge_4dir_20ds	2200	-9	11959.49	20	22	920	6	95	74	482/18	1.3	0			
170217_fly2_LDM_011	37	paraGDY216_GCaMP6f_R59E08AD-R42F06DBD	12	M	staticMovingGrating_20deg_20ds_c1_12dir	4000	-9	11959.49	20	22	920	6	95	74	482/18	1.3	0			
170217_fly3_LDM_012	38	paraGDY216_GCaMP6f_R59E08AD-R42F06DBD_Flp	12	M	movingBar_darkC1_5deg_4dir_20ds	2000	7	11878.75	20	22	920	6	95	74	482/18	1.3	0			
170217_fly3_LDM_013	38	paraGDY216_GCaMP6f_R59E08AD-R42F06DBD_Flp	12	M	movingEdge_4dir_20ds	2200	7	11878.75	20	22	920	6	95	74	482/18	1.3	0			
170217_fly3_LDM_014	38	paraGDY216_GCaMP6f_R59E08AD-R42F06DBD_Flp	12	M	staticMovingGrating_20deg_20ds_c1_12dir	4000	7	11878.75	20	22	920	6	95	74	482/18	1.3	0			
170217_fly3_LDM_015	38	paraGDY216_GCaMP6f_R59E08AD-R42F06DBD_Flp	12	M	movingBar_darkC1_5deg_4dir_20ds	2000	7	11883.6	20	22	920	6	95	74	482/18	1.3	0			
170217_fly3_LDM_016	38	paraGDY216_GCaMP6f_R59E08AD-R42F06DBD_Flp	12	M	movingEdge_4dir_20ds	2200	7	11883.6	20	22	920	6	95	74	482/18	1.3	0			
170217_fly3_LDM_017	38	paraGDY216_GCaMP6f_R59E08AD-R42F06DBD_Flp	12	M	staticMovingGrating_20deg_20ds_c1_12dir	4000	7	11883.6	20	22	920	6	95	74	482/18	1.3	0			
170219_fly1_LDM	39	21Dhh_GCaMP6f_TTX	3	F	2sFFF_template	5000	28	11672.63	2	80	920	7	79	72	482/18	1.3	1	0	1	cells 1-5 responding
170219_fly1_LDM_001	39	21Dhh_GCaMP6f_TTX	3	F	2sFFF_template	5000	28	11677.57	2	80	920	7	79	72	482/18	1.3	1	0	1	cells 1-6 responding
170219_fly1_LDM_002	39	21Dhh_GCaMP6f_TTX	3	F	2sFFF_template	5000	28	11681.93	2	80	920	7	80	72	482/18	1.3	1	0	1	cells 1-6 responding
170219_fly2_LDM_003	40	21Dhh-ASAP2f_ortC1-3lexA-lexAopTNT_TTX	7	F	300ms_searchStimFlash	5000	23	11705.92	2	80	920	10	95	72	482/18	1.3	1	0	1	cells 4-7 responding
170219_fly2_LDM_004	40	21Dhh-ASAP2f_ortC1-3lexA-lexAopTNT_TTX	7	F	fullfield_LDflash20ms_Gray500ms	10000	23	11705.92	2	80	920	12	95	72	482/18	1.3	1	0		
170219_fly2_LDM_005	40	21Dhh-ASAP2f_ortC1-3lexA-lexAopTNT_TTX	7	F	300ms_searchStimFlash	5000	23	11711.45	2	80	920	12	95	72	482/18	1.3	1	0	1	cells 2-6 responding
170219_fly2_LDM_006	40	21Dhh-ASAP2f_ortC1-3lexA-lexAopTNT_TTX	7	F	fullfield_LDflash20ms_Gray500ms	10000	23	11711.45	2	80	920	12	95	72	482/18	1.3	1	0		1 movement spike
170219_fly2_LDM_007	40	21Dhh-ASAP2f_ortC1-3lexA-lexAopTNT_TTX	7	F	300ms_searchStimFlash	5000	23	11716.65	2	80	920	13	95	72	482/18	1.3	1	0	1	cells 2-7 responding
170219_fly2_LDM_008	40	21Dhh-ASAP2f_ortC1-3lexA-lexAopTNT_TTX	7	F	fullfield_LDflash20ms_Gray500ms	10000	23	11716.65	2	80	920	13	95	72	482/18	1.3	1	0		2 movement spikes
170219_fly3_LDM_009	41	21Dhh-ASAP2f_ortC1-3lexA-lexAopTNT_TTX	6	F	300ms_searchStimFlash	5000	24	11710.77	2	80	920	7	95	74	482/18	1.3	1	1	1	cells 1-9 responding
170219_fly3_LDM_010	41	21Dhh-ASAP2f_ortC1-3lexA-lexAopTNT_TTX	6	F	fullfield_LDflash20ms_Gray500ms	10000	24	11710.77	2	80	920	8	95	74	482/18	1.3	1	1		1 large movement spike
170219_fly3_LDM_011	41	21Dhh-ASAP2f_ortC1-3lexA-lexAopTNT_TTX	6	F	300ms_searchStimFlash	5000	22	11714.01	2	80	920	8	95	74	482/18	1.3	1	0	1	cells 2-7 responding
170219_fly3_LDM_012	41	21Dhh-ASAP2f_ortC1-3lexA-lexAopTNT_TTX	6	F	fullfield_LDflash20ms_Gray500ms	10000	22	11714.01	2	80	920	8	95	74	482/18	1.3	1	0		
170219_fly3_LDM_013	41	21Dhh-ASAP2f_ortC1-3lexA-lexAopTNT_TTX	6	F	300ms_searchStimFlash	5000	22	11721.19	2	80	920	10	95	74	482/18	1.3	1	0	1	cells 1-6 responding
170219_fly3_LDM_014	41	21Dhh-ASAP2f_ortC1-3lexA-lexAopTNT_TTX	6	F	fullfield_LDflash20ms_Gray500ms	10000	22	11721.19	2	80	920	10	95	74	482/18	1.3	1	0		
170219_fly4_LDM_015	42	21Dhh-ASAP2f_ortC1-3lexA-lexAopTNT_TTX	6	F	300ms_searchStimFlash	5000	24	11714.1	2	80	920	7	95	75	482/18	1.3	1	0	1	cells 1-8 responding
170219_fly4_LDM_016	42	21Dhh-ASAP2f_ortC1-3lexA-lexAopTNT_TTX	6	F	fullfield_LDflash20ms_Gray500ms	10000	24	11714.1	2	80	920	9	95	75	482/18	1.3	1	0		
170219_fly4_LDM_017	42	21Dhh-ASAP2f_ortC1-3lexA-lexAopTNT_TTX	6	F	300ms_searchStimFlash	5000	24	11718.95	2	80	920	8	95	75	482/18	1.3	1	0	1	cells 1-6 responding
170219_fly4_LDM_018	42	21Dhh-ASAP2f_ortC1-3lexA-lexAopTNT_TTX	6	F	fullfield_LDflash20ms_Gray500ms	10000	24	11718.95	2	80	920	8	95	75	482/18	1.3	1	0		
170219_fly4_LDM_019	42	21Dhh-ASAP2f_ortC1-3lexA-lexAopTNT_TTX	6	F	300ms_searchStimFlash	5000	24	11723.37	2	80	920	9	95	75	482/18	1.3	1	0	1	cells 2-6 responding
170219_fly4_LDM_020	42	21Dhh-ASAP2f_ortC1-3lexA-lexAopTNT_TTX	6	F	fullfield_LDflash20ms_Gray500ms	10000	24	11723.37	2	80	920	9	95	75	482/18	1.3	1	0		
170219_fly5_LDM_021	43	21Dhh_GCaMP6f_noTTX	3	F	2sFFF_template	5000	26	11654.78	2	80	920	6	95	75	482/18	1.3	1	0	1	cells 1-6 responding
170219_fly5_LDM_022	43	21Dhh_GCaMP6f_noTTX	3	F	2sFFF_template	5000	22	11658.42	2	80	920	6	95	75	482/18	1.3	1	0	1	cells 1-7 responding
170219_fly5_LDM_023	43	21Dhh_GCaMP6f_noTTX	3	F	2sFFF_template	5000	22	11664.53	2	80	920	6	95	75	482/18	1.3	1	0	1	cells 1-5 responding
170219_fly6_LDM_024	44	paraGDY216/w_GCaMP6f_R59E08AD-R42F06DBD_Flp	13	F	movingBar_darkC1_5deg_4dir_20ds	2000	10	11866.26	20	22	920	6	75	74	482/18	1.3	0			
170219_fly6_LDM_025	44	paraGDY216/w_GCaMP6f_R59E08AD-R42F06DBD_Flp	13	F	movingEdge_4dir_20ds	2200	10	11866.26	20	22	920	6	75	74	482/18	1.3	0			
170219_fly6_LDM_026	44	paraGDY216/w_GCaMP6f_R59E08AD-R42F06DBD_Flp	13	F	staticMovingGrating_20deg_20ds_c1_12dir	4000	10	11866.26	20	22	920	6	75	74	482/18	1.3	0			
170219_fly6_LDM_027	44	paraGDY216/w_GCaMP6f_R59E08AD-R42F06DBD_Flp	13	F	movingBar_darkC1_5deg_4dir_20ds	2000	5	11864.12	20	22	920	6	75	74	482/18	1.3	0			
170219_fly6_LDM_028	44	paraGDY216/w_GCaMP6f_R59E08AD-R42F06DBD_Flp	13	F	movingEdge_4dir_20ds	2200	5	11864.12	20	22	920	6	75	74	482/18	1.3	0			
170219_fly6_LDM_029	44	paraGDY216/w_GCaMP6f_R59E08AD-R42F06DBD_Flp	13	F	staticMovingGrating_20deg_20ds_c1_12dir	4000	5	11864.12	20	22	920	6	75	74	482/18	1.3	0			
170219_fly6_LDM_030	44	paraGDY216/w_GCaMP6f_R59E08AD-R42F06DBD_Flp	13	F	movingBar_darkC1_5deg_4dir_20ds	2000	5	11856.85	20	22	920	6	75	74	482/18	1.3	0			
170219_fly6_LDM_031	44	paraGDY216/w_GCaMP6f_R59E08AD-R42F06DBD_Flp	13	F	movingEdge_4dir_20ds	2200	5	11856.85	20	22	920	6	75	74	482/18	1.3	0			
170219_fly6_LDM_032	44	paraGDY216/w_GCaMP6f_R59E08AD-R42F06DBD_Flp	13	F	staticMovingGrating_20deg_20ds_c1_12dir	4000	5	11856.85	20	22	920	6	75	74	482/18	1.3	0			
170219_fly7_LDM_033	45	paraGDY216_GCaMP6f_R59E08AD-R42F06DBD	13	M	movingBar_darkC1_5deg_4dir_20ds	2000	-3.6	11934.8	20	22	920	6	65	74	482/18	1.3	0			
170219_fly7_LDM_034	45	paraGDY216_GCaMP6f_R59E08AD-R42F06DBD	13	M	movingEdge_4dir_20ds	2200	-3.6	11934.8	20	22	920	6	65	74	482/18	1.3	0			
170219_fly7_LDM_035	45	paraGDY216_GCaMP6f_R59E08AD-R42F06DBD	13	M	staticMovingGrating_20deg_20ds_c1_12dir	4000	-3.6	11934.8	20	22	920	6	65	74	482/18	1.3	0			
170219_fly7_LDM_036	45	paraGDY216_GCaMP6f_R59E08AD-R42F06DBD	13	M	movingBar_darkC1_5deg_4dir_20ds	2000	-3.6	11934.8	20	22	920	6	65	74	482/18	1.3	0			
170219_fly7_LDM_037	45	paraGDY216_GCaMP6f_R59E08AD-R42F06DBD	13	M	movingEdge_4dir_20ds	220	-3.6	11934.8	20	22	920	6	65	74	482/18	1.3	0			
170219_fly7_LDM_038	45	paraGDY216_GCaMP6f_R59E08AD-R42F06DBD	13	M	movingBar_darkC1_5deg_4dir_20ds	2000	-8	11928.44	20	22	920	6	65	74	482/18	1.3	0			
170219_fly7_LDM_039	45	paraGDY216_GCaMP6f_R59E08AD-R42F06DBD	13	M	movingEdge_4dir_20ds	2200	-8	11928.44	20	22	920	6	65	74	482/18	1.3	0			
170219_fly7_LDM_040	45	paraGDY216_GCaMP6f_R59E08AD-R42F06DBD	13	M	staticMovingGrating_20deg_20ds_c1_12dir	4000	-8	11928.44	20	22	920	6	65	74	482/18	1.3	0			
170219_fly8_LDM_041	46	paraGDY216_GCaMP6f_R59E08AD-R42F06DBD_Flp	13	M	movingBar_darkC1_5deg_4dir_20ds	2000	10	11836.71	20	22	920	6	80	74	482/18	1.3	0			
170219_fly8_LDM_042	46	paraGDY216_GCaMP6f_R59E08AD-R42F06DBD_Flp	13	M	movingEdge_4dir_20ds	2200	10	11836.71	20	22	920	6	80	74	482/18	1.3	0			
170219_fly8_LDM_043	46	paraGDY216_GCaMP6f_R59E08AD-R42F06DBD_Flp	13	M	staticMovingGrating_20deg_20ds_c1_12dir	4000	10	11836.71	20	22	920	6	80	74	482/18	1.3	0			
170219_fly8_LDM_044	46	paraGDY216_GCaMP6f_R59E08AD-R42F06DBD_Flp	13	M	movingBar_darkC1_5deg_4dir_20ds	2000	10	11840.48	20	22	920	6	80	74	482/18	1.3	0			
170219_fly8_LDM_045	46	paraGDY216_GCaMP6f_R59E08AD-R42F06DBD_Flp	13	M	movingEdge_4dir_20ds	2200	10	11840.48	20	22	920	6	80	74	482/18	1.3	0			
170219_fly8_LDM_046	46	paraGDY216_GCaMP6f_R59E08AD-R42F06DBD_Flp	13	M	staticMovingGrating_20deg_20ds_c1_12dir	4000	10	11840.48	20	22	920	6	80	74	482/18	1.3	0			
170220_fly1_LDM	47	21Dhh-ASAP2f_ortC1-3lexA-lexAopTNT_TTX	6	F	300ms_searchStimFlash	5000	24	11629.33	2	80	920	12	95	73	482/18	1.3	1	0		
170220_fly1_LDM_001	47	21Dhh-ASAP2f_ortC1-3lexA-lexAopTNT_TTX	6	F	fullfield_LDflash20ms_Gray500ms	10000	24	11629.33	2	80	920	12	95	73	482/18	1.3	1	1		weird movement at end
170220_fly1_LDM_002	47	21Dhh-ASAP2f_ortC1-3lexA-lexAopTNT_TTX	6	F	300ms_searchStimFlash	5000	24	11629.27	2	80	920	12	95	73	482/18	1.3	1	0	1	cells 1-7 responding
170220_fly1_LDM_003	47	21Dhh-ASAP2f_ortC1-3lexA-lexAopTNT_TTX	6	F	fullfield_LDflash20ms_Gray500ms	10000	24	11629.27	2	80	920	12	95	73	482/18	1.3	1	0		
170220_fly1_LDM_004	47	21Dhh-ASAP2f_ortC1-3lexA-lexAopTNT_TTX	6	F	300ms_searchStimFlash	5000	24	11633.53	2	80	920	12	95	73	482/18	1.3	1	0	1	cells 1-5 responding
170220_fly1_LDM_005	47	21Dhh-ASAP2f_ortC1-3lexA-lexAopTNT_TTX	6	F	fullfield_LDflash20ms_Gray500ms	10000	24	11633.53	2	80	920	12	95	73	482/18	1.3	1	0		
170220_fly1_LDM_006	47	21Dhh-ASAP2f_ortC1-3lexA-lexAopTNT_TTX	6	F	300ms_searchStimFlash	5000	19	11632.36	2	80	920	12	95	73	482/18	1.3	1	0	1	cells 4-6 responding
170220_fly1_LDM_007	47	21Dhh-ASAP2f_ortC1-3lexA-lexAopTNT_TTX	6	F	fullfield_LDflash20ms_Gray500ms	10000	19	11632.36	2	80	920	12	95	73	482/18	1.3	1	0		
170220_fly2_LDM_008	48	R48A08AD-R66A01DBD-ASAP2f_lexAopTNT	6	F	300ms_searchStimFlash	5000	19	11626.08	5	80	920	15	95	74	482/18	1.3	1	0	1	cells 1-3 responding
170220_fly2_LDM_009	48	R48A08AD-R66A01DBD-ASAP2f_lexAopTNT	6	F	fullfield_LDflash20ms_Gray500ms	10000	19	11626.08	5	80	920	15	95	74	482/18	1.3	1	0		
170220_fly2_LDM_010	48	R48A08AD-R66A01DBD-ASAP2f_lexAopTNT	6	F	300ms_searchStimFlash	5000	30	11630.23	5	80	920	14	95	74	482/18	1.3	1	0		
170220_fly2_LDM_011	48	R48A08AD-R66A01DBD-ASAP2f_lexAopTNT	6	F	fullfield_LDflash20ms_Gray500ms	10000	30	11630.23	5	80	920	15	95	74	482/18	1.3	1	0		
170220_fly2_LDM_012	48	R48A08AD-R66A01DBD-ASAP2f_lexAopTNT	6	F	300ms_searchStimFlash	5000	19	11635.17	5	80	920	15	95	74	482/18	1.3	1	0		
170220_fly2_LDM_013	48	R48A08AD-R66A01DBD-ASAP2f_lexAopTNT	6	F	fullfield_LDflash20ms_Gray500ms	10000	19	11635.17	5	80	920	15	95	74	482/18	1.3	1	0		
170220_fly2_LDM_014	48	R48A08AD-R66A01DBD-ASAP2f_lexAopTNT	6	F	300ms_searchStimFlash	5000	19	11641.37	1	80	920	18	95	74	482/18	1.3	1	0	1	cells 1-3 responding
170220_fly2_LDM_015	48	R48A08AD-R66A01DBD-ASAP2f_lexAopTNT	6	F	fullfield_LDflash20ms_Gray500ms	10000	19	11641.37	1	80	920	18	95	74	482/18	1.3	1	0		
170220_fly2_LDM_016	48	R48A08AD-R66A01DBD-ASAP2f_lexAopTNT	6	F	300ms_searchStimFlash	5000	28	11644.6	1	80	920	16	95	74	482/18	1.3	1	0		
170220_fly2_LDM_017	48	R48A08AD-R66A01DBD-ASAP2f_lexAopTNT	6	F	fullfield_LDflash20ms_Gray500ms	10000	28	11644.6	1	80	920	16	95	74	482/18	1.3	1	0		
170220_fly2_LDM_018	48	R48A08AD-R66A01DBD-ASAP2f_lexAopTNT	6	F	300ms_searchStimFlash	5000	18	11650.18	1	80	920	18	95	74	482/18	1.3	1	0		
170220_fly2_LDM_019	48	R48A08AD-R66A01DBD-ASAP2f_lexAopTNT	6	F	fullfield_LDflash20ms_Gray500ms	10000	18	11650.18	1	80	920	18	95	74	482/18	1.3	1	0		
170222_fly1_LDM	49	21Dhh-Ace2NmNeon-jRGECO1b	9	F	300msFFF_binarycontrast	2400	35	11681.47	2	40	1050	56	95	76	482/18	1.3	0	0	1	cells 1-7 responding
170222_fly1_LDM_001	49	21Dhh-Ace2NmNeon-jRGECO1b	9	F	2sFFF_template	2400	35	11681.47	2	40	1050	56	95	76	482/18	1.3	0	1	1	"cells 1-7 responding, movement spikes"
170222_fly1_LDM_002	49	21Dhh-Ace2NmNeon-jRGECO1b	9	F	300msFFF_binarycontrast	2400	35	11681.47	2	40	920	4	70	72	482/18	1.3	0	0		
170222_fly1_LDM_003	49	21Dhh-Ace2NmNeon-jRGECO1b	9	F	300msFFF_binarycontrast	2400	35	11681.47	2	20	950	4	70	74	482/18	1.3	0	0		
170222_fly1_LDM_004	49	21Dhh-Ace2NmNeon-jRGECO1b	9	F	300msFFF_binarycontrast	2400	35	11681.47	2	40	950	4	75	74	482/18	1.3	0	0		
170222_fly1_LDM_005	49	21Dhh-Ace2NmNeon-jRGECO1b	9	F	300msFFF_binarycontrast	2400	35	11681.47	2	40	980	6	95	76	482/18	1.3	0	0		
170222_fly1_LDM_006	49	21Dhh-Ace2NmNeon-jRGECO1b	9	F	300msFFF_binarycontrast	2400	35	11681.47	2	20	1010	10	90	77	482/18	1.3	0	0		
170222_fly1_LDM_007	49	21Dhh-Ace2NmNeon-jRGECO1b	9	F	300msFFF_binarycontrast	2400	35	11681.47	2	40	1010	10	90	77	482/18	1.3	0	0		
170222_fly2_LDM_008	50	21Dhh-Ace2NmNeon-jRGECO1b	9	F	2sFFF_template	2400	15	11641.57	2	40	1050	60	95	77	482/18	1.3	0	0	1	cells 1-7 responding
170222_fly2_LDM_009	50	21Dhh-Ace2NmNeon-jRGECO1b	9	F	300msFFF_binarycontrast	2400	15	11641.57	2	40	1050	60	95	77	482/18	1.3	0	0	1	cells 1-7 responding
170222_fly2_LDM_010	50	21Dhh-Ace2NmNeon-jRGECO1b	9	F	300msFFF_binarycontrast	2400	15	11641.57	2	40	920	4	80	73	482/18	1.3	0	0		
170222_fly2_LDM_011	50	21Dhh-Ace2NmNeon-jRGECO1b	9	F	300msFFF_binarycontrast	2400	15	11641.57	2	40	950	4	80	75	482/18	1.3	0	0		
170222_fly2_LDM_012	50	21Dhh-Ace2NmNeon-jRGECO1b	9	F	300msFFF_binarycontrast	2400	15	11641.57	2	40	980	9	95	77	482/18	1.3	0	0		
170222_fly2_LDM_013	50	21Dhh-Ace2NmNeon-jRGECO1b	9	F	300msFFF_binarycontrast	2400	15	11641.57	2	40	1010	11	95	78	482/18	1.3	0	0		
170222_fly3_LDM_014	51	21Dhh-Ace2NmNeon-jRGECO1b	9	F	300msFFF_binarycontrast	2400	16	11716.36	2	20	1050	52	95	77	482/18	1.3	0	0	1	cells 1-7 responding
170222_fly3_LDM_015	51	21Dhh-Ace2NmNeon-jRGECO1b	9	F	2sFFF_template	2400	16	11716.36	2	20	1050	52	95	77	482/18	1.3	0	0	1	cells 1-7 responding
170222_fly3_LDM_016	51	21Dhh-Ace2NmNeon-jRGECO1b	9	F	300msFFF_binarycontrast	2400	16	11716.36	2	40	1050	52	95	77	482/18	1.3	0	0	1	cells 1-7 responding
170222_fly3_LDM_017	51	21Dhh-Ace2NmNeon-jRGECO1b	9	F	2sFFF_template	2400	16	11716.36	2	40	1050	52	95	77	482/18	1.3	0	0	1	cells 1-7 responding
170222_fly3_LDM_018	51	21Dhh-Ace2NmNeon-jRGECO1b	9	F	300msFFF_binarycontrast	2400	16	11716.36	2	40	1010	9	80	78	482/18	1.3	0	0		
170222_fly3_LDM_019	51	21Dhh-Ace2NmNeon-jRGECO1b	9	F	300msFFF_binarycontrast	2400	16	11716.36	2	40	980	6	85	77	482/18	1.3	0	0		
170222_fly3_LDM_020	51	21Dhh-Ace2NmNeon-jRGECO1b	9	F	300msFFF_binarycontrast	2400	16	11716.36	2	40	950	4	70	75	482/18	1.3	0	0		
170222_fly3_LDM_021	51	21Dhh-Ace2NmNeon-jRGECO1b	9	F	300msFFF_binarycontrast	2400	16	11716.36	2	40	920	4	70	73	482/18	1.3	0	0		
170222_fly4_LDM_022	52	21Dhh-Ace2NmNeon-jRGECO1b	9	F	2sFFF_template	2400	32	11728.25	2	40	1050	55	95	78	482/18	1.3	0	0	1	cells 2-7 responding
170222_fly4_LDM_023	52	21Dhh-Ace2NmNeon-jRGECO1b	9	F	300msFFF_binarycontrast	2400	32	11728.25	2	40	1050	55	95	78	482/18	1.3	0	0	1	cells 2-7 responding
170222_fly4_LDM_024	52	21Dhh-Ace2NmNeon-jRGECO1b	9	F	300msFFF_binarycontrast	2400	32	11728.25	2	40	1010	8	95	78	482/18	1.3	0	0		
170222_fly4_LDM_025	52	21Dhh-Ace2NmNeon-jRGECO1b	9	F	300msFFF_binarycontrast	2400	32	11728.25	2	40	980	7	90	78	482/18	1.3	0	0		
170222_fly4_LDM_026	52	21Dhh-Ace2NmNeon-jRGECO1b	9	F	300msFFF_binarycontrast	2400	32	11728.25	2	40	950	3	75	76	482/18	1.3	0	0		
170222_fly4_LDM_027	52	21Dhh-Ace2NmNeon-jRGECO1b	9	F	300msFFF_binarycontrast	2400	32	11728.25	2	40	920	3	80	77	482/18	1.3	0	0		
170224_fly1_LDM	53	paraGDY216_GCaMP6f_R59E08AD-R42F06DBD	12	M	movingBar_darkC1_5deg_4dir_20ds	2000	-25.5	11805.88	20	20	920	4	80	75	482/18	1.3	0			
170224_fly1_LDM_001	53	paraGDY216_GCaMP6f_R59E08AD-R42F06DBD	12	M	movingEdge_4dir_20ds	2200	-25.5	11805.88	20	20	920	4	80	75	482/18	1.3	0			
170224_fly1_LDM_002	53	paraGDY216_GCaMP6f_R59E08AD-R42F06DBD	12	M	staticMovingGrating_20deg_20ds_c1_12dir	4000	-25.5	11805.88	20	20	920	4	80	75	482/18	1.3	0			
170224_fly1_LDM_003	53	paraGDY216_GCaMP6f_R59E08AD-R42F06DBD	12	M	movingBar_darkC1_5deg_4dir_20ds	2000	-25.5	11810.13	20	20	920	4	80	75	482/18	1.3	0			
170224_fly1_LDM_004	53	paraGDY216_GCaMP6f_R59E08AD-R42F06DBD	12	M	movingEdge_4dir_20ds	2200	-25.5	11810.13	20	20	920	4	80	75	482/18	1.3	0			
170224_fly1_LDM_005	53	paraGDY216_GCaMP6f_R59E08AD-R42F06DBD	12	M	staticMovingGrating_20deg_20ds_c1_12dir	4000	-25.5	11810.13	20	20	920	4	80	75	482/18	1.3	0			
170224_fly2_LDM_006	54	paraGDY216_GCaMP6f_R59E08AD-R42F06DBD_Flp	12	M	movingBar_darkC1_5deg_4dir_20ds	2000	6.6	11933.47	20	20	920	5	85	75	482/18	1.3	0			
170224_fly2_LDM_007	54	paraGDY216_GCaMP6f_R59E08AD-R42F06DBD_Flp	12	M	movingEdge_4dir_20ds	2200	6.6	11933.47	20	20	920	5	85	75	482/18	1.3	0			
170224_fly2_LDM_008	54	paraGDY216_GCaMP6f_R59E08AD-R42F06DBD_Flp	12	M	staticMovingGrating_20deg_20ds_c1_12dir	4000	6.6	11933.47	20	20	920	5	85	75	482/18	1.3	0			
170224_fly2_LDM_009	54	paraGDY216_GCaMP6f_R59E08AD-R42F06DBD_Flp	12	M	movingBar_darkC1_5deg_4dir_20ds	2000	5	11926.67	20	20	920	5	85	75	482/18	1.3	0			
170224_fly2_LDM_010	54	paraGDY216_GCaMP6f_R59E08AD-R42F06DBD_Flp	12	M	movingEdge_4dir_20ds	2200	5	11926.67	20	20	920	5	85	75	482/18	1.3	0			
170224_fly2_LDM_011	54	paraGDY216_GCaMP6f_R59E08AD-R42F06DBD_Flp	12	M	staticMovingGrating_20deg_20ds_c1_12dir	4000	5	11926.67	20	20	920	5	85	75	482/18	1.3	0			
170224_fly3_LDM_012	55	paraGDY216/w_GCaMP6f_R59E08AD-R42F06DBD_Flp	12	F	movingBar_darkC1_5deg_4dir_20ds	2000	-25	11883.17	20	20	920	4	85	74	482/18	1.3	0			
170224_fly3_LDM_013	55	paraGDY216/w_GCaMP6f_R59E08AD-R42F06DBD_Flp	12	F	movingEdge_4dir_20ds	2200	-25	11883.17	20	20	920	4	85	74	482/18	1.3	0			
170224_fly3_LDM_014	55	paraGDY216/w_GCaMP6f_R59E08AD-R42F06DBD_Flp	12	F	staticMovingGrating_20deg_20ds_c1_12dir	4000	-25	11883.17	20	20	920	4	85	74	482/18	1.3	0			
170224_fly3_LDM_015	55	paraGDY216/w_GCaMP6f_R59E08AD-R42F06DBD_Flp	12	F	movingBar_darkC1_5deg_4dir_20ds	2000	-25	11889.86	20	20	920	4	85	74	482/18	1.3	0			
170224_fly3_LDM_016	55	paraGDY216/w_GCaMP6f_R59E08AD-R42F06DBD_Flp	12	F	movingEdge_4dir_20ds	2200	-25	11889.86	20	20	920	4	85	74	482/18	1.3	0			
170224_fly3_LDM_017	55	paraGDY216/w_GCaMP6f_R59E08AD-R42F06DBD_Flp	12	F	staticMovingGrating_20deg_20ds_c1_12dir	4000	-25	11889.86	20	20	920	4	85	74	482/18	1.3	0			
